"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
26992,427,2,8658,"5.99","2020-04-29 06:45:03.996577-06"
26993,427,2,9978,"2.99","2020-04-30 08:28:17.996577-06"
26994,428,1,3702,"2.99","2020-04-06 01:42:22.996577-06"
26995,428,1,3925,"5.99","2020-04-06 12:10:10.996577-06"
26996,428,1,4151,"0.99","2020-04-07 00:17:28.996577-06"
26997,428,1,5373,"4.99","2020-04-09 10:17:23.996577-06"
26998,428,1,6735,"5.99","2020-04-12 05:36:46.996577-06"
26999,428,1,7823,"6.99","2020-04-28 00:01:19.996577-06"
27000,428,1,8155,"2.99","2020-04-28 12:25:32.996577-06"
27001,428,2,8387,"4.99","2020-04-28 21:15:53.996577-06"
27002,428,2,8528,"4.99","2020-04-29 01:52:48.996577-06"
27003,428,1,9904,"5.99","2020-04-30 06:02:43.996577-06"
27004,428,2,9982,"2.99","2020-04-30 08:37:28.996577-06"
27005,429,2,5868,"4.99","2020-04-10 10:07:42.996577-06"
27006,429,2,6196,"7.99","2020-04-11 03:34:12.996577-06"
27007,429,2,6886,"6.99","2020-04-12 12:26:30.996577-06"
27008,429,1,6977,"6.99","2020-04-26 16:09:16.996577-06"
27009,429,2,7352,"4.99","2020-04-27 06:06:55.996577-06"
27010,429,2,8136,"1.99","2020-04-28 11:34:14.996577-06"
27011,429,2,8143,"2.99","2020-04-28 11:51:37.996577-06"
27012,429,2,8175,"7.99","2020-04-28 13:06:42.996577-06"
27013,429,1,9849,"0.99","2020-04-30 04:13:00.996577-06"
27014,430,1,5002,"4.99","2020-04-08 16:45:34.996577-06"
27015,430,1,5217,"5.99","2020-04-09 03:25:16.996577-06"
27016,430,2,5879,"6.99","2020-04-10 10:41:13.996577-06"
27017,430,1,5958,"6.99","2020-04-10 15:00:17.996577-06"
27018,430,2,6043,"0.99","2020-04-10 18:46:36.996577-06"
27019,430,1,8560,"4.99","2020-04-29 02:55:53.996577-06"
27020,430,2,9450,"2.99","2020-04-30 13:32:30.996577-06"
27021,431,1,4144,"3.99","2020-04-06 23:54:10.996577-06"
27022,431,1,4801,"2.99","2020-04-08 08:20:02.996577-06"
27023,431,1,4863,"0.99","2020-04-08 10:31:41.996577-06"
27024,431,2,7978,"4.99","2020-04-28 05:44:40.996577-06"
27025,431,2,8810,"4.99","2020-04-29 13:13:45.996577-06"
27026,432,1,4965,"5.99","2020-04-08 15:15:23.996577-06"
27027,432,1,4973,"4.99","2020-04-08 15:26:44.996577-06"
27028,432,1,5204,"2.99","2020-04-09 02:22:40.996577-06"
27029,432,1,5322,"6.99","2020-04-09 07:56:39.996577-06"
27030,432,1,5944,"4.99","2020-04-10 14:20:10.996577-06"
27031,432,1,5990,"4.99","2020-04-10 16:31:40.996577-06"
27032,432,2,7326,"4.99","2020-04-27 05:19:06.996577-06"
27033,432,2,7681,"0.99","2020-04-27 18:35:35.996577-06"
27034,432,2,8079,"4.99","2020-04-28 09:27:02.996577-06"
27035,432,2,8094,"6.99","2020-04-28 09:58:54.996577-06"
27036,432,2,9916,"4.99","2020-04-30 06:23:18.996577-06"
27037,432,2,9984,"2.99","2020-04-30 08:40:49.996577-06"
27038,433,2,4087,"6.99","2020-04-06 20:59:22.996577-06"
27039,433,2,4158,"0.99","2020-04-07 00:34:08.996577-06"
27040,433,2,4988,"7.99","2020-04-08 16:14:40.996577-06"
27041,433,2,5457,"0.99","2020-04-09 14:01:40.996577-06"
27042,433,1,5969,"8.99","2020-04-10 15:31:48.996577-06"
27043,433,1,6765,"5.99","2020-04-12 06:59:13.996577-06"
27044,433,1,6848,"0.99","2020-04-12 10:52:33.996577-06"
27045,433,1,6850,"4.99","2020-04-12 10:59:08.996577-06"
27046,433,1,7821,"4.99","2020-04-27 23:59:49.996577-06"
27047,433,2,7907,"4.99","2020-04-28 03:00:26.996577-06"
27048,433,1,8414,"5.99","2020-04-28 22:17:01.996577-06"
27049,433,1,8713,"2.99","2020-04-29 08:59:45.996577-06"
27050,433,2,9161,"4.99","2020-04-30 02:47:44.996577-06"
27051,433,1,9294,"3.99","2020-04-30 07:43:03.996577-06"
27052,434,1,4414,"2.99","2020-04-07 13:28:47.996577-06"
27053,434,2,4654,"6.99","2020-04-08 01:16:29.996577-06"
27054,434,2,4960,"10.99","2020-04-08 14:55:42.996577-06"
27055,434,2,5464,"2.99","2020-04-09 14:26:40.996577-06"
27056,434,2,6972,"0.99","2020-04-26 15:59:51.996577-06"
27057,434,1,7260,"6.99","2020-04-27 02:37:54.996577-06"
27058,434,2,7479,"2.99","2020-04-27 10:46:43.996577-06"
27059,434,1,8205,"0.99","2020-04-28 14:47:14.996577-06"
27060,434,1,9350,"4.99","2020-04-30 09:52:56.996577-06"
27061,435,1,3690,"0.99","2020-04-06 01:14:29.996577-06"
27062,435,1,3918,"8.99","2020-04-06 11:54:41.996577-06"
27063,435,2,5220,"4.99","2020-04-09 03:27:30.996577-06"
27064,435,2,6051,"4.99","2020-04-10 19:15:07.996577-06"
27065,435,1,6935,"2.99","2020-04-26 14:41:36.996577-06"
27066,435,1,8386,"5.99","2020-04-28 21:13:56.996577-06"
27067,435,2,8891,"4.99","2020-04-29 16:15:21.996577-06"
27068,435,2,9269,"0.99","2020-04-30 06:30:59.996577-06"
27069,435,1,9655,"3.99","2020-04-29 21:26:20.996577-06"
27070,435,2,9829,"4.99","2020-04-30 03:27:04.996577-06"
27071,436,2,3851,"1.99","2020-04-06 08:22:38.996577-06"
27072,436,2,3944,"2.99","2020-04-06 13:02:37.996577-06"
27073,436,2,4643,"0.99","2020-04-08 00:42:22.996577-06"
27074,436,2,4751,"2.99","2020-04-08 05:36:18.996577-06"
27075,436,1,4782,"4.99","2020-04-08 07:37:17.996577-06"
27076,436,1,5959,"0.99","2020-04-10 15:04:02.996577-06"
27077,436,1,7593,"4.99","2020-04-27 14:57:13.996577-06"
27078,436,2,8027,"5.99","2020-04-28 07:38:23.996577-06"
27079,436,2,8097,"9.99","2020-04-28 10:01:15.996577-06"
27080,436,1,9345,"9.99","2020-04-30 09:42:17.996577-06"
27081,436,1,9539,"0.99","2020-04-29 17:04:45.996577-06"
27082,436,1,9638,"5.99","2020-04-29 20:58:53.996577-06"
27083,436,2,10216,"3.99","2020-04-30 16:34:53.996577-06"
27084,437,1,3747,"4.99","2020-04-06 03:39:40.996577-06"
27085,437,2,4765,"4.99","2020-04-08 06:37:11.996577-06"
27086,437,2,5085,"4.99","2020-04-08 21:05:15.996577-06"
27087,437,1,5167,"1.99","2020-04-09 00:47:09.996577-06"
27088,437,2,5744,"2.99","2020-04-10 03:36:59.996577-06"
27089,437,2,5864,"6.99","2020-04-10 09:58:23.996577-06"
27090,437,2,8215,"2.99","2020-04-28 15:12:22.996577-06"
27091,437,2,9172,"2.99","2020-04-30 03:05:04.996577-06"
27092,437,2,9333,"2.99","2020-04-30 09:22:11.996577-06"
27093,437,2,10009,"8.99","2020-04-30 09:28:54.996577-06"
27094,438,1,4355,"4.99","2020-04-07 10:49:45.996577-06"
27095,438,2,4446,"2.99","2020-04-07 14:40:42.996577-06"
27096,438,2,5316,"4.99","2020-04-09 07:38:08.996577-06"
27097,438,2,5426,"4.99","2020-04-09 12:33:13.996577-06"
27098,438,1,5870,"2.99","2020-04-10 10:08:51.996577-06"
27099,438,2,6138,"4.99","2020-04-11 00:04:30.996577-06"
27100,438,1,6563,"3.99","2020-04-11 21:02:35.996577-06"
27101,438,2,6615,"4.99","2020-04-12 00:04:48.996577-06"
27102,438,2,7357,"1.99","2020-04-27 06:16:57.996577-06"
27103,438,2,7374,"8.99","2020-04-27 06:49:23.996577-06"
27104,438,1,7598,"0.99","2020-04-27 15:04:27.996577-06"
27105,438,2,8547,"2.99","2020-04-29 02:38:41.996577-06"
27106,438,1,9082,"3.99","2020-04-29 23:39:48.996577-06"
27107,438,2,9782,"0.99","2020-04-30 01:42:52.996577-06"
27108,439,2,3774,"5.99","2020-04-06 04:53:33.996577-06"
27109,439,1,4528,"2.99","2020-04-07 18:53:20.996577-06"
27110,439,1,4813,"4.99","2020-04-08 08:38:22.996577-06"
27111,439,2,5801,"5.99","2020-04-10 06:27:31.996577-06"
27112,439,1,5893,"2.99","2020-04-10 11:33:56.996577-06"
27113,439,1,6577,"2.99","2020-04-11 21:43:31.996577-06"
27114,439,2,6672,"2.99","2020-04-12 03:17:42.996577-06"
27115,439,1,8343,"2.99","2020-04-28 20:13:42.996577-06"
27116,439,1,8624,"2.99","2020-04-29 05:24:02.996577-06"
27117,439,2,8703,"2.99","2020-04-29 08:41:10.996577-06"
27118,439,1,9275,"0.99","2020-04-30 06:37:41.996577-06"
27119,439,1,9322,"6.99","2020-04-30 08:50:05.996577-06"
27120,440,1,4301,"2.99","2020-04-07 08:05:49.996577-06"
27121,440,1,4946,"7.99","2020-04-08 14:14:49.996577-06"
27122,440,2,5423,"2.99","2020-04-09 12:25:14.996577-06"
27123,440,2,5594,"0.99","2020-04-09 20:02:02.996577-06"
27124,440,2,5731,"2.99","2020-04-10 03:00:18.996577-06"
27125,440,2,5782,"0.99","2020-04-10 05:21:22.996577-06"
27126,440,2,7585,"4.99","2020-04-27 14:46:48.996577-06"
27127,440,1,7614,"0.99","2020-04-27 15:43:04.996577-06"
27128,440,1,7806,"9.99","2020-04-27 23:26:43.996577-06"
27129,440,1,9001,"4.99","2020-04-29 20:28:07.996577-06"
27130,440,1,9195,"2.99","2020-04-30 03:58:09.996577-06"
27131,440,1,9547,"4.99","2020-04-29 17:21:00.996577-06"
27132,441,2,3629,"0.99","2020-04-05 21:51:48.996577-06"
27133,441,2,3695,"2.99","2020-04-06 01:30:34.996577-06"
27134,441,1,4084,"8.99","2020-04-06 20:44:26.996577-06"
27135,441,2,4208,"0.99","2020-04-07 03:02:48.996577-06"
27136,441,2,5129,"2.99","2020-04-08 22:56:59.996577-06"
27137,441,1,5811,"0.99","2020-04-10 06:55:30.996577-06"
27138,441,2,6636,"2.99","2020-04-12 01:18:12.996577-06"
27139,441,1,6642,"4.99","2020-04-12 02:06:18.996577-06"
27140,441,1,6941,"5.99","2020-04-26 14:47:15.996577-06"
27141,441,2,8237,"2.99","2020-04-28 15:58:22.996577-06"
27142,441,1,8281,"0.99","2020-04-28 17:14:26.996577-06"
27143,441,1,8427,"4.99","2020-04-28 22:37:02.996577-06"
27144,441,1,8575,"4.99","2020-04-29 03:21:13.996577-06"
27145,441,2,8617,"4.99","2020-04-29 05:14:40.996577-06"
27146,441,2,9644,"10.99","2020-04-29 21:09:01.996577-06"
27147,441,2,9854,"2.99","2020-04-30 04:28:00.996577-06"
27148,441,2,10139,"1.99","2020-04-30 13:30:46.996577-06"
27149,442,2,3545,"4.99","2020-04-05 17:44:43.996577-06"
27150,442,1,3661,"2.99","2020-04-05 23:38:28.996577-06"
27151,442,1,4052,"5.99","2020-04-06 19:06:48.996577-06"
27152,442,1,4058,"2.99","2020-04-06 19:31:16.996577-06"
27153,442,2,4365,"2.99","2020-04-07 11:16:12.996577-06"
27154,442,2,4577,"3.99","2020-04-07 21:27:26.996577-06"
27155,442,2,6590,"4.99","2020-04-11 22:36:47.996577-06"
27156,442,2,6632,"2.99","2020-04-12 01:01:36.996577-06"
27157,442,2,7427,"2.99","2020-04-27 08:48:42.996577-06"
27158,442,1,7460,"0.99","2020-04-27 10:10:01.996577-06"
27159,442,1,7671,"2.99","2020-04-27 18:16:57.996577-06"
27160,442,1,8044,"2.99","2020-04-28 08:17:38.996577-06"
27161,442,1,8758,"4.99","2020-04-29 10:49:15.996577-06"
27162,442,1,9180,"4.99","2020-04-30 03:31:41.996577-06"
27163,442,2,9873,"5.99","2020-04-30 05:00:44.996577-06"
27164,442,1,10034,"2.99","2020-04-30 10:13:56.996577-06"
27165,443,2,3510,"5.99","2020-04-05 15:56:07.996577-06"
27166,443,2,6625,"5.99","2020-04-12 00:35:06.996577-06"
27167,443,1,6913,"4.99","2020-04-12 13:46:38.996577-06"
27168,443,2,6983,"2.99","2020-04-26 16:23:29.996577-06"
27169,443,1,7317,"2.99","2020-04-27 04:48:07.996577-06"
27170,443,1,7667,"8.99","2020-04-27 18:05:48.996577-06"
27171,443,1,7987,"9.99","2020-04-28 06:05:18.996577-06"
27172,443,2,9740,"1.99","2020-04-30 00:36:29.996577-06"
27173,443,1,10014,"4.99","2020-04-30 09:39:22.996577-06"
27174,443,2,10081,"5.99","2020-04-30 11:36:10.996577-06"
27175,444,2,3498,"4.99","2020-04-05 15:30:34.996577-06"
27176,444,1,3539,"0.99","2020-04-05 17:07:34.996577-06"
27177,444,2,4648,"6.99","2020-04-08 00:59:53.996577-06"
27178,444,1,5753,"2.99","2020-04-10 03:58:09.996577-06"
27179,444,2,5825,"2.99","2020-04-10 07:48:56.996577-06"
27180,444,2,6285,"2.99","2020-04-11 08:20:33.996577-06"
27181,444,2,7679,"3.99","2020-04-27 18:27:05.996577-06"
27182,444,2,9634,"1.99","2020-04-29 20:34:28.996577-06"
27183,445,1,4041,"0.99","2020-04-06 18:31:59.996577-06"
27184,445,1,4193,"0.99","2020-04-07 02:25:47.996577-06"
27185,445,2,5225,"2.99","2020-04-09 03:38:42.996577-06"
27186,445,1,6346,"0.99","2020-04-11 11:37:00.996577-06"
27187,445,2,7351,"2.99","2020-04-27 06:06:02.996577-06"
27188,445,2,7971,"4.99","2020-04-28 05:29:13.996577-06"
27189,445,1,8851,"8.99","2020-04-29 14:54:45.996577-06"
27190,445,2,8911,"0.99","2020-04-29 16:59:23.996577-06"
27191,445,2,9625,"4.99","2020-04-29 19:59:14.996577-06"
27192,445,1,10007,"0.99","2020-04-30 09:23:24.996577-06"
27193,446,2,4358,"4.99","2020-04-07 10:55:30.996577-06"
27194,446,2,5393,"4.99","2020-04-09 11:03:38.996577-06"
27195,446,2,5409,"2.99","2020-04-09 11:45:45.996577-06"
27196,446,2,6454,"0.99","2020-04-11 16:28:38.996577-06"
27197,446,1,6510,"4.99","2020-04-11 19:04:05.996577-06"
27198,446,1,6535,"0.99","2020-04-11 20:12:09.996577-06"
27199,446,1,6734,"6.99","2020-04-12 05:32:50.996577-06"
27200,446,1,7005,"5.99","2020-04-26 17:07:02.996577-06"
27201,446,2,7089,"0.99","2020-04-26 20:12:08.996577-06"
27202,446,1,7576,"4.99","2020-04-27 14:23:01.996577-06"
27203,446,2,8284,"6.99","2020-04-28 17:25:06.996577-06"
27204,446,1,8309,"4.99","2020-04-28 18:50:46.996577-06"
27205,446,2,8670,"4.99","2020-04-29 07:17:29.996577-06"
27206,446,2,8691,"0.99","2020-04-29 08:09:49.996577-06"
27207,446,2,8922,"9.99","2020-04-29 17:36:51.996577-06"
27208,446,1,8923,"3.99","2020-04-29 17:37:15.996577-06"
27209,446,1,9116,"0.99","2020-04-30 00:48:07.996577-06"
27210,447,2,4403,"4.99","2020-04-07 12:58:06.996577-06"
27211,447,1,4858,"6.99","2020-04-08 10:21:50.996577-06"
27212,447,1,5331,"4.99","2020-04-09 08:22:32.996577-06"
27213,447,1,5734,"0.99","2020-04-10 03:05:54.996577-06"
27214,447,2,5987,"2.99","2020-04-10 16:23:57.996577-06"
27215,447,1,6651,"0.99","2020-04-12 02:25:54.996577-06"
27216,447,1,6690,"1.99","2020-04-12 03:51:28.996577-06"
27217,447,1,8537,"8.99","2020-04-29 02:13:20.996577-06"
27218,447,2,8945,"4.99","2020-04-29 18:40:14.996577-06"
27219,447,2,9076,"5.99","2020-04-29 23:26:38.996577-06"
27220,447,1,9288,"6.99","2020-04-30 07:25:05.996577-06"
27221,448,2,3959,"5.99","2020-04-06 13:36:24.996577-06"
27222,448,2,3992,"6.99","2020-04-06 15:05:22.996577-06"
27223,448,2,4024,"0.99","2020-04-06 17:39:49.996577-06"
27224,448,2,4206,"2.99","2020-04-07 03:00:42.996577-06"
27225,448,1,4406,"1.99","2020-04-07 13:03:42.996577-06"
27226,448,2,4537,"2.99","2020-04-07 19:17:06.996577-06"
27227,448,2,4558,"2.99","2020-04-07 20:23:52.996577-06"
27228,448,2,6341,"2.99","2020-04-11 11:16:28.996577-06"
27229,448,2,6985,"4.99","2020-04-26 16:26:08.996577-06"
27230,448,1,9178,"10.99","2020-04-30 03:27:16.996577-06"
27231,449,1,3503,"0.99","2020-04-05 15:45:50.996577-06"
27232,449,1,3977,"8.99","2020-04-06 14:29:15.996577-06"
27233,449,2,4433,"3.99","2020-04-07 14:14:07.996577-06"
27234,449,1,5824,"2.99","2020-04-10 07:48:19.996577-06"
27235,449,2,7755,"6.99","2020-04-27 21:50:44.996577-06"
27236,449,2,7803,"3.99","2020-04-27 23:20:39.996577-06"
27237,449,2,8002,"2.99","2020-04-28 06:39:26.996577-06"
27238,449,2,10083,"5.99","2020-04-30 11:38:45.996577-06"
27239,450,1,3570,"3.99","2020-04-05 18:52:09.996577-06"
27240,450,1,5999,"7.99","2020-04-10 16:49:48.996577-06"
27241,450,1,6028,"4.99","2020-04-10 18:00:10.996577-06"
27242,450,2,7365,"2.99","2020-04-27 06:28:46.996577-06"
27243,450,1,7610,"0.99","2020-04-27 15:40:01.996577-06"
27244,450,1,7626,"0.99","2020-04-27 16:17:27.996577-06"
27245,450,2,8733,"4.99","2020-04-29 09:55:00.996577-06"
27246,451,2,3826,"4.99","2020-04-06 07:20:24.996577-06"
27247,451,1,4538,"2.99","2020-04-07 19:24:55.996577-06"
27248,451,1,4794,"8.99","2020-04-08 07:58:37.996577-06"
27249,451,2,4930,"4.99","2020-04-08 13:44:14.996577-06"
27250,451,1,5005,"3.99","2020-04-08 16:50:10.996577-06"
27251,451,2,5518,"8.99","2020-04-09 16:43:37.996577-06"
27252,451,1,7018,"2.99","2020-04-26 17:48:48.996577-06"
27253,452,2,3638,"3.99","2020-04-05 22:36:43.996577-06"
27254,452,1,3791,"2.99","2020-04-06 05:53:22.996577-06"
27255,452,2,3907,"6.99","2020-04-06 11:07:40.996577-06"
27256,452,1,4348,"0.99","2020-04-07 10:30:31.996577-06"
27257,452,2,4353,"4.99","2020-04-07 10:47:31.996577-06"
27258,452,2,4417,"2.99","2020-04-07 13:33:31.996577-06"
27259,452,1,4720,"0.99","2020-04-08 04:03:00.996577-06"
27260,452,1,5177,"1.99","2020-04-09 01:11:47.996577-06"
27261,452,2,5480,"0.99","2020-04-09 15:17:33.996577-06"
27262,452,2,6959,"2.99","2020-04-26 15:36:17.996577-06"
27263,452,2,7899,"6.99","2020-04-28 02:38:38.996577-06"
27264,452,1,8898,"1.99","2020-04-29 16:30:46.996577-06"
27265,452,2,9379,"6.99","2020-04-30 10:41:27.996577-06"
27266,453,2,3929,"0.99","2020-04-06 12:21:05.996577-06"
27267,453,2,4033,"8.99","2020-04-06 18:04:12.996577-06"
27268,453,1,4717,"4.99","2020-04-08 03:51:09.996577-06"
27269,453,2,4805,"2.99","2020-04-08 08:27:38.996577-06"
27270,453,2,5359,"6.99","2020-04-09 09:39:18.996577-06"
27271,453,1,6752,"4.99","2020-04-12 06:21:41.996577-06"
27272,453,1,7563,"0.99","2020-04-27 13:54:02.996577-06"
27273,453,2,9289,"6.99","2020-04-30 07:25:30.996577-06"
27274,453,2,9406,"6.99","2020-04-30 11:52:26.996577-06"
27275,453,2,9900,"1.99","2020-04-30 05:43:31.996577-06"
27276,454,1,3622,"7.99","2020-04-05 21:33:30.996577-06"
27277,454,2,4562,"4.99","2020-04-07 20:36:58.996577-06"
27278,454,2,5088,"4.99","2020-04-08 21:13:42.996577-06"
27279,454,2,5446,"2.99","2020-04-09 13:28:21.996577-06"
27280,454,2,6260,"4.99","2020-04-11 06:54:55.996577-06"
27281,454,2,6701,"0.99","2020-04-12 04:16:25.996577-06"
27282,454,2,8481,"2.99","2020-04-29 00:14:23.996577-06"
27283,454,1,8806,"0.99","2020-04-29 13:05:00.996577-06"
27284,454,2,9041,"0.99","2020-04-29 22:01:02.996577-06"
27285,454,1,9372,"9.99","2020-04-30 10:32:56.996577-06"
27286,454,1,10005,"3.99","2020-04-30 09:22:17.996577-06"
27287,455,2,4195,"2.99","2020-04-07 02:28:28.996577-06"
27288,455,1,4861,"8.99","2020-04-08 10:25:56.996577-06"
27289,455,1,4964,"2.99","2020-04-08 15:15:04.996577-06"
27290,455,1,5504,"6.99","2020-04-09 16:05:04.996577-06"
27291,455,2,6729,"4.99","2020-04-12 05:26:49.996577-06"
27292,455,1,7388,"4.99","2020-04-27 07:22:45.996577-06"
27293,455,2,7498,"4.99","2020-04-27 11:37:57.996577-06"
27294,455,2,7905,"5.99","2020-04-28 02:55:23.996577-06"
27295,455,2,8291,"2.99","2020-04-28 17:56:51.996577-06"
27296,456,1,3743,"7.99","2020-04-06 03:32:20.996577-06"
27297,456,2,3881,"2.99","2020-04-06 10:04:03.996577-06"
27298,456,1,4141,"3.99","2020-04-06 23:47:46.996577-06"
27299,456,2,5964,"0.99","2020-04-10 15:15:44.996577-06"
27300,456,2,6023,"0.99","2020-04-10 17:44:23.996577-06"
27301,456,2,7248,"2.99","2020-04-27 02:06:11.996577-06"
27302,456,1,8749,"4.99","2020-04-29 10:41:41.996577-06"
27303,457,2,4600,"5.99","2020-04-07 22:17:03.996577-06"
27304,457,1,5500,"0.99","2020-04-09 15:56:43.996577-06"
27305,457,1,6467,"7.99","2020-04-11 16:50:29.996577-06"
27306,457,1,7184,"1.99","2020-04-26 23:50:52.996577-06"
27307,457,2,8373,"4.99","2020-04-28 20:48:19.996577-06"
27308,457,1,8502,"2.99","2020-04-29 00:44:07.996577-06"
27309,457,1,10049,"2.99","2020-04-30 10:39:37.996577-06"
27310,458,2,4525,"2.99","2020-04-07 18:43:26.996577-06"
27311,458,1,5412,"2.99","2020-04-09 11:52:18.996577-06"
27312,458,1,5572,"0.99","2020-04-09 19:17:26.996577-06"
27313,458,2,6250,"3.99","2020-04-11 06:30:30.996577-06"
27314,458,1,6431,"5.99","2020-04-11 15:32:23.996577-06"
27315,458,2,6595,"7.99","2020-04-11 22:54:14.996577-06"
27316,458,1,6654,"1.99","2020-04-12 02:34:54.996577-06"
27317,458,2,7923,"3.99","2020-04-28 03:36:55.996577-06"
27318,458,1,8158,"0.99","2020-04-28 12:37:12.996577-06"
27319,459,1,3506,"2.99","2020-04-05 15:50:55.996577-06"
27320,459,2,4519,"2.99","2020-04-07 18:19:49.996577-06"
27321,459,1,5301,"3.99","2020-04-09 07:10:36.996577-06"
27322,459,1,5695,"0.99","2020-04-10 01:12:06.996577-06"
27323,459,1,6206,"0.99","2020-04-11 04:00:40.996577-06"
27324,459,2,6750,"3.99","2020-04-12 06:18:05.996577-06"
27325,459,1,7623,"6.99","2020-04-27 16:06:07.996577-06"
27326,459,2,7639,"4.99","2020-04-27 16:43:02.996577-06"
27327,459,1,7717,"4.99","2020-04-27 20:02:20.996577-06"
27328,459,1,7820,"5.99","2020-04-27 23:57:17.996577-06"
27329,459,1,7913,"6.99","2020-04-28 03:15:49.996577-06"
27330,459,1,8289,"9.99","2020-04-28 17:51:50.996577-06"
27331,459,2,8557,"10.99","2020-04-29 02:48:25.996577-06"
27332,459,1,8897,"2.99","2020-04-29 16:28:43.996577-06"
27333,459,1,9137,"6.99","2020-04-30 01:37:50.996577-06"
27334,459,2,9639,"2.99","2020-04-29 21:00:36.996577-06"
27335,459,1,9744,"4.99","2020-04-30 00:44:04.996577-06"
27336,459,2,10117,"4.99","2020-04-30 12:42:57.996577-06"
27337,460,2,3820,"4.99","2020-04-06 07:03:52.996577-06"
27338,460,1,4452,"7.99","2020-04-07 15:00:20.996577-06"
27339,460,2,5482,"3.99","2020-04-09 15:21:30.996577-06"
27340,460,1,6613,"4.99","2020-04-11 23:58:33.996577-06"
27341,460,1,6788,"5.99","2020-04-12 08:02:10.996577-06"
27342,460,1,7125,"6.99","2020-04-26 21:39:26.996577-06"
27343,460,1,7785,"3.99","2020-04-27 22:44:37.996577-06"
27344,460,2,8656,"2.99","2020-04-29 06:34:18.996577-06"
27345,461,2,3698,"0.99","2020-04-06 01:37:46.996577-06"
27346,461,2,4586,"2.99","2020-04-07 21:40:59.996577-06"
27347,461,1,5650,"0.99","2020-04-09 22:45:27.996577-06"
27348,461,1,5809,"2.99","2020-04-10 06:47:56.996577-06"
27349,461,2,7334,"2.99","2020-04-27 05:28:24.996577-06"
27350,461,2,7664,"2.99","2020-04-27 17:52:49.996577-06"
27351,461,2,8133,"0.99","2020-04-28 11:29:32.996577-06"
27352,461,2,8164,"0.99","2020-04-28 12:45:45.996577-06"
27353,461,2,9499,"4.99","2020-04-30 15:26:56.996577-06"
27354,461,1,9885,"0.99","2020-04-30 05:27:58.996577-06"
27355,461,2,10113,"4.99","2020-04-30 12:38:29.996577-06"
27356,462,1,4500,"4.99","2020-04-07 17:38:27.996577-06"
27357,462,2,4728,"3.99","2020-04-08 04:27:27.996577-06"
27358,462,1,6583,"4.99","2020-04-11 22:10:57.996577-06"
27359,462,1,6630,"0.99","2020-04-12 00:58:31.996577-06"
27360,462,1,6710,"7.99","2020-04-12 04:51:35.996577-06"
27361,462,1,6721,"6.99","2020-04-12 05:11:24.996577-06"
27362,462,2,7295,"8.99","2020-04-27 04:07:13.996577-06"
27363,462,1,7324,"6.99","2020-04-27 05:11:05.996577-06"
27364,462,1,7762,"8.99","2020-04-27 22:02:49.996577-06"
27365,462,1,7932,"4.99","2020-04-28 03:53:20.996577-06"
27366,462,2,7935,"2.99","2020-04-28 04:01:43.996577-06"
27367,462,1,8066,"2.99","2020-04-28 08:48:35.996577-06"
27368,462,1,8282,"0.99","2020-04-28 17:17:30.996577-06"
27369,462,1,8290,"3.99","2020-04-28 17:52:34.996577-06"
27370,462,2,8757,"2.99","2020-04-29 10:47:36.996577-06"
27371,462,1,9891,"0.99","2020-04-30 05:34:10.996577-06"
27372,463,1,5026,"2.99","2020-04-08 18:01:00.996577-06"
27373,463,1,5157,"2.99","2020-04-09 00:20:38.996577-06"
27374,463,1,5448,"0.99","2020-04-09 13:39:40.996577-06"
27375,463,2,6294,"0.99","2020-04-11 08:54:21.996577-06"
27376,463,1,6932,"6.99","2020-04-26 14:36:30.996577-06"
27377,463,1,7013,"0.99","2020-04-26 17:31:47.996577-06"
27378,463,1,7361,"0.99","2020-04-27 06:22:21.996577-06"
27379,463,1,8762,"2.99","2020-04-29 10:58:28.996577-06"
27380,463,2,9405,"7.99","2020-04-30 11:50:43.996577-06"
27381,463,1,9954,"2.99","2020-04-30 07:25:33.996577-06"
27382,464,1,3761,"4.99","2020-04-06 04:21:10.996577-06"
27383,464,1,4337,"5.99","2020-04-07 10:05:03.996577-06"
27384,464,2,5455,"6.99","2020-04-09 13:57:11.996577-06"
27385,464,1,5910,"4.99","2020-04-10 12:20:00.996577-06"
27386,464,2,6601,"3.99","2020-04-11 23:13:15.996577-06"
27387,464,1,9600,"5.99","2020-04-29 19:04:00.996577-06"
27388,465,1,4763,"0.99","2020-04-08 06:25:58.996577-06"
27389,465,2,6904,"3.99","2020-04-12 13:30:35.996577-06"
27390,465,2,7508,"2.99","2020-04-27 12:01:34.996577-06"
27391,466,2,5048,"0.99","2020-04-08 19:14:59.996577-06"
27392,466,1,5691,"4.99","2020-04-10 00:58:15.996577-06"
27393,466,1,6073,"6.99","2020-04-10 20:22:57.996577-06"
27394,466,2,7080,"2.99","2020-04-26 19:53:51.996577-06"
27395,466,2,8276,"0.99","2020-04-28 17:07:09.996577-06"
27396,466,1,9202,"3.99","2020-04-30 04:11:50.996577-06"
27397,466,1,9257,"2.99","2020-04-30 05:59:04.996577-06"
27398,467,1,4216,"0.99","2020-04-07 03:30:00.996577-06"
27399,467,2,4222,"4.99","2020-04-07 03:48:47.996577-06"
27400,467,1,4259,"4.99","2020-04-07 05:50:44.996577-06"
27401,467,2,5160,"4.99","2020-04-09 00:25:33.996577-06"
