"actor_id","film_id","last_update"
76,95,"2020-02-15 03:05:03-07"
76,122,"2020-02-15 03:05:03-07"
76,187,"2020-02-15 03:05:03-07"
76,223,"2020-02-15 03:05:03-07"
76,234,"2020-02-15 03:05:03-07"
76,251,"2020-02-15 03:05:03-07"
76,348,"2020-02-15 03:05:03-07"
76,444,"2020-02-15 03:05:03-07"
76,464,"2020-02-15 03:05:03-07"
76,474,"2020-02-15 03:05:03-07"
76,498,"2020-02-15 03:05:03-07"
76,568,"2020-02-15 03:05:03-07"
76,604,"2020-02-15 03:05:03-07"
76,606,"2020-02-15 03:05:03-07"
76,642,"2020-02-15 03:05:03-07"
76,648,"2020-02-15 03:05:03-07"
76,650,"2020-02-15 03:05:03-07"
76,709,"2020-02-15 03:05:03-07"
76,760,"2020-02-15 03:05:03-07"
76,765,"2020-02-15 03:05:03-07"
76,781,"2020-02-15 03:05:03-07"
76,850,"2020-02-15 03:05:03-07"
76,862,"2020-02-15 03:05:03-07"
76,866,"2020-02-15 03:05:03-07"
76,870,"2020-02-15 03:05:03-07"
76,912,"2020-02-15 03:05:03-07"
76,935,"2020-02-15 03:05:03-07"
76,958,"2020-02-15 03:05:03-07"
77,13,"2020-02-15 03:05:03-07"
77,22,"2020-02-15 03:05:03-07"
77,40,"2020-02-15 03:05:03-07"
77,73,"2020-02-15 03:05:03-07"
77,78,"2020-02-15 03:05:03-07"
77,153,"2020-02-15 03:05:03-07"
77,224,"2020-02-15 03:05:03-07"
77,240,"2020-02-15 03:05:03-07"
77,245,"2020-02-15 03:05:03-07"
77,261,"2020-02-15 03:05:03-07"
77,343,"2020-02-15 03:05:03-07"
77,442,"2020-02-15 03:05:03-07"
77,458,"2020-02-15 03:05:03-07"
77,538,"2020-02-15 03:05:03-07"
77,566,"2020-02-15 03:05:03-07"
77,612,"2020-02-15 03:05:03-07"
77,635,"2020-02-15 03:05:03-07"
77,694,"2020-02-15 03:05:03-07"
77,749,"2020-02-15 03:05:03-07"
77,938,"2020-02-15 03:05:03-07"
77,943,"2020-02-15 03:05:03-07"
77,963,"2020-02-15 03:05:03-07"
77,969,"2020-02-15 03:05:03-07"
77,993,"2020-02-15 03:05:03-07"
78,86,"2020-02-15 03:05:03-07"
78,239,"2020-02-15 03:05:03-07"
78,260,"2020-02-15 03:05:03-07"
78,261,"2020-02-15 03:05:03-07"
78,265,"2020-02-15 03:05:03-07"
78,301,"2020-02-15 03:05:03-07"
78,387,"2020-02-15 03:05:03-07"
78,393,"2020-02-15 03:05:03-07"
78,428,"2020-02-15 03:05:03-07"
78,457,"2020-02-15 03:05:03-07"
78,505,"2020-02-15 03:05:03-07"
78,520,"2020-02-15 03:05:03-07"
78,530,"2020-02-15 03:05:03-07"
78,549,"2020-02-15 03:05:03-07"
78,552,"2020-02-15 03:05:03-07"
78,599,"2020-02-15 03:05:03-07"
78,670,"2020-02-15 03:05:03-07"
78,674,"2020-02-15 03:05:03-07"
78,689,"2020-02-15 03:05:03-07"
78,762,"2020-02-15 03:05:03-07"
78,767,"2020-02-15 03:05:03-07"
78,811,"2020-02-15 03:05:03-07"
78,852,"2020-02-15 03:05:03-07"
78,880,"2020-02-15 03:05:03-07"
78,963,"2020-02-15 03:05:03-07"
78,968,"2020-02-15 03:05:03-07"
79,32,"2020-02-15 03:05:03-07"
79,33,"2020-02-15 03:05:03-07"
79,40,"2020-02-15 03:05:03-07"
79,141,"2020-02-15 03:05:03-07"
79,205,"2020-02-15 03:05:03-07"
79,230,"2020-02-15 03:05:03-07"
79,242,"2020-02-15 03:05:03-07"
79,262,"2020-02-15 03:05:03-07"
79,267,"2020-02-15 03:05:03-07"
79,269,"2020-02-15 03:05:03-07"
79,299,"2020-02-15 03:05:03-07"
79,367,"2020-02-15 03:05:03-07"
79,428,"2020-02-15 03:05:03-07"
79,430,"2020-02-15 03:05:03-07"
79,473,"2020-02-15 03:05:03-07"
79,607,"2020-02-15 03:05:03-07"
79,628,"2020-02-15 03:05:03-07"
79,634,"2020-02-15 03:05:03-07"
79,646,"2020-02-15 03:05:03-07"
79,727,"2020-02-15 03:05:03-07"
79,750,"2020-02-15 03:05:03-07"
79,753,"2020-02-15 03:05:03-07"
79,769,"2020-02-15 03:05:03-07"
79,776,"2020-02-15 03:05:03-07"
79,788,"2020-02-15 03:05:03-07"
79,840,"2020-02-15 03:05:03-07"
79,853,"2020-02-15 03:05:03-07"
79,916,"2020-02-15 03:05:03-07"
80,69,"2020-02-15 03:05:03-07"
80,118,"2020-02-15 03:05:03-07"
80,124,"2020-02-15 03:05:03-07"
80,175,"2020-02-15 03:05:03-07"
80,207,"2020-02-15 03:05:03-07"
80,212,"2020-02-15 03:05:03-07"
80,260,"2020-02-15 03:05:03-07"
80,262,"2020-02-15 03:05:03-07"
80,280,"2020-02-15 03:05:03-07"
80,341,"2020-02-15 03:05:03-07"
80,342,"2020-02-15 03:05:03-07"
80,343,"2020-02-15 03:05:03-07"
80,362,"2020-02-15 03:05:03-07"
80,436,"2020-02-15 03:05:03-07"
80,475,"2020-02-15 03:05:03-07"
80,553,"2020-02-15 03:05:03-07"
80,619,"2020-02-15 03:05:03-07"
80,622,"2020-02-15 03:05:03-07"
80,680,"2020-02-15 03:05:03-07"
80,687,"2020-02-15 03:05:03-07"
80,688,"2020-02-15 03:05:03-07"
80,709,"2020-02-15 03:05:03-07"
80,788,"2020-02-15 03:05:03-07"
80,807,"2020-02-15 03:05:03-07"
80,858,"2020-02-15 03:05:03-07"
80,888,"2020-02-15 03:05:03-07"
80,941,"2020-02-15 03:05:03-07"
80,979,"2020-02-15 03:05:03-07"
81,4,"2020-02-15 03:05:03-07"
81,11,"2020-02-15 03:05:03-07"
81,59,"2020-02-15 03:05:03-07"
81,89,"2020-02-15 03:05:03-07"
81,178,"2020-02-15 03:05:03-07"
81,186,"2020-02-15 03:05:03-07"
81,194,"2020-02-15 03:05:03-07"
81,215,"2020-02-15 03:05:03-07"
81,219,"2020-02-15 03:05:03-07"
81,232,"2020-02-15 03:05:03-07"
81,260,"2020-02-15 03:05:03-07"
81,267,"2020-02-15 03:05:03-07"
81,268,"2020-02-15 03:05:03-07"
81,304,"2020-02-15 03:05:03-07"
81,332,"2020-02-15 03:05:03-07"
81,389,"2020-02-15 03:05:03-07"
81,398,"2020-02-15 03:05:03-07"
81,453,"2020-02-15 03:05:03-07"
81,458,"2020-02-15 03:05:03-07"
81,465,"2020-02-15 03:05:03-07"
81,505,"2020-02-15 03:05:03-07"
81,508,"2020-02-15 03:05:03-07"
81,527,"2020-02-15 03:05:03-07"
81,545,"2020-02-15 03:05:03-07"
81,564,"2020-02-15 03:05:03-07"
81,578,"2020-02-15 03:05:03-07"
81,579,"2020-02-15 03:05:03-07"
81,613,"2020-02-15 03:05:03-07"
81,619,"2020-02-15 03:05:03-07"
81,643,"2020-02-15 03:05:03-07"
81,692,"2020-02-15 03:05:03-07"
81,710,"2020-02-15 03:05:03-07"
81,729,"2020-02-15 03:05:03-07"
81,761,"2020-02-15 03:05:03-07"
81,827,"2020-02-15 03:05:03-07"
81,910,"2020-02-15 03:05:03-07"
82,17,"2020-02-15 03:05:03-07"
82,33,"2020-02-15 03:05:03-07"
82,104,"2020-02-15 03:05:03-07"
82,143,"2020-02-15 03:05:03-07"
82,188,"2020-02-15 03:05:03-07"
82,242,"2020-02-15 03:05:03-07"
82,247,"2020-02-15 03:05:03-07"
82,290,"2020-02-15 03:05:03-07"
82,306,"2020-02-15 03:05:03-07"
82,316,"2020-02-15 03:05:03-07"
82,344,"2020-02-15 03:05:03-07"
82,453,"2020-02-15 03:05:03-07"
82,468,"2020-02-15 03:05:03-07"
82,480,"2020-02-15 03:05:03-07"
82,497,"2020-02-15 03:05:03-07"
82,503,"2020-02-15 03:05:03-07"
82,527,"2020-02-15 03:05:03-07"
82,551,"2020-02-15 03:05:03-07"
82,561,"2020-02-15 03:05:03-07"
82,750,"2020-02-15 03:05:03-07"
82,787,"2020-02-15 03:05:03-07"
82,802,"2020-02-15 03:05:03-07"
82,838,"2020-02-15 03:05:03-07"
82,839,"2020-02-15 03:05:03-07"
82,870,"2020-02-15 03:05:03-07"
82,877,"2020-02-15 03:05:03-07"
82,893,"2020-02-15 03:05:03-07"
82,911,"2020-02-15 03:05:03-07"
82,954,"2020-02-15 03:05:03-07"
82,978,"2020-02-15 03:05:03-07"
82,985,"2020-02-15 03:05:03-07"
83,49,"2020-02-15 03:05:03-07"
83,52,"2020-02-15 03:05:03-07"
83,58,"2020-02-15 03:05:03-07"
83,110,"2020-02-15 03:05:03-07"
83,120,"2020-02-15 03:05:03-07"
83,121,"2020-02-15 03:05:03-07"
83,135,"2020-02-15 03:05:03-07"
83,165,"2020-02-15 03:05:03-07"
83,217,"2020-02-15 03:05:03-07"
83,247,"2020-02-15 03:05:03-07"
83,249,"2020-02-15 03:05:03-07"
83,263,"2020-02-15 03:05:03-07"
83,268,"2020-02-15 03:05:03-07"
83,279,"2020-02-15 03:05:03-07"
83,281,"2020-02-15 03:05:03-07"
83,339,"2020-02-15 03:05:03-07"
83,340,"2020-02-15 03:05:03-07"
83,369,"2020-02-15 03:05:03-07"
83,412,"2020-02-15 03:05:03-07"
83,519,"2020-02-15 03:05:03-07"
83,529,"2020-02-15 03:05:03-07"
83,615,"2020-02-15 03:05:03-07"
83,631,"2020-02-15 03:05:03-07"
83,655,"2020-02-15 03:05:03-07"
83,672,"2020-02-15 03:05:03-07"
83,686,"2020-02-15 03:05:03-07"
83,719,"2020-02-15 03:05:03-07"
83,764,"2020-02-15 03:05:03-07"
83,777,"2020-02-15 03:05:03-07"
83,784,"2020-02-15 03:05:03-07"
83,833,"2020-02-15 03:05:03-07"
83,873,"2020-02-15 03:05:03-07"
83,932,"2020-02-15 03:05:03-07"
84,19,"2020-02-15 03:05:03-07"
84,39,"2020-02-15 03:05:03-07"
84,46,"2020-02-15 03:05:03-07"
84,175,"2020-02-15 03:05:03-07"
84,238,"2020-02-15 03:05:03-07"
84,281,"2020-02-15 03:05:03-07"
84,290,"2020-02-15 03:05:03-07"
84,312,"2020-02-15 03:05:03-07"
84,317,"2020-02-15 03:05:03-07"
84,413,"2020-02-15 03:05:03-07"
84,414,"2020-02-15 03:05:03-07"
84,460,"2020-02-15 03:05:03-07"
84,479,"2020-02-15 03:05:03-07"
84,491,"2020-02-15 03:05:03-07"
84,529,"2020-02-15 03:05:03-07"
84,540,"2020-02-15 03:05:03-07"
84,566,"2020-02-15 03:05:03-07"
84,574,"2020-02-15 03:05:03-07"
84,589,"2020-02-15 03:05:03-07"
84,616,"2020-02-15 03:05:03-07"
84,646,"2020-02-15 03:05:03-07"
84,703,"2020-02-15 03:05:03-07"
84,729,"2020-02-15 03:05:03-07"
84,764,"2020-02-15 03:05:03-07"
84,782,"2020-02-15 03:05:03-07"
84,809,"2020-02-15 03:05:03-07"
84,830,"2020-02-15 03:05:03-07"
84,843,"2020-02-15 03:05:03-07"
84,887,"2020-02-15 03:05:03-07"
84,975,"2020-02-15 03:05:03-07"
84,996,"2020-02-15 03:05:03-07"
85,2,"2020-02-15 03:05:03-07"
85,14,"2020-02-15 03:05:03-07"
85,72,"2020-02-15 03:05:03-07"
85,85,"2020-02-15 03:05:03-07"
85,92,"2020-02-15 03:05:03-07"
85,148,"2020-02-15 03:05:03-07"
85,216,"2020-02-15 03:05:03-07"
85,290,"2020-02-15 03:05:03-07"
85,296,"2020-02-15 03:05:03-07"
85,297,"2020-02-15 03:05:03-07"
85,337,"2020-02-15 03:05:03-07"
85,383,"2020-02-15 03:05:03-07"
85,421,"2020-02-15 03:05:03-07"
85,446,"2020-02-15 03:05:03-07"
85,461,"2020-02-15 03:05:03-07"
85,475,"2020-02-15 03:05:03-07"
85,478,"2020-02-15 03:05:03-07"
85,522,"2020-02-15 03:05:03-07"
85,543,"2020-02-15 03:05:03-07"
85,558,"2020-02-15 03:05:03-07"
85,591,"2020-02-15 03:05:03-07"
85,630,"2020-02-15 03:05:03-07"
85,678,"2020-02-15 03:05:03-07"
85,711,"2020-02-15 03:05:03-07"
85,761,"2020-02-15 03:05:03-07"
85,812,"2020-02-15 03:05:03-07"
85,869,"2020-02-15 03:05:03-07"
85,875,"2020-02-15 03:05:03-07"
85,895,"2020-02-15 03:05:03-07"
85,957,"2020-02-15 03:05:03-07"
85,960,"2020-02-15 03:05:03-07"
86,137,"2020-02-15 03:05:03-07"
86,163,"2020-02-15 03:05:03-07"
86,196,"2020-02-15 03:05:03-07"
86,216,"2020-02-15 03:05:03-07"
86,249,"2020-02-15 03:05:03-07"
86,303,"2020-02-15 03:05:03-07"
86,331,"2020-02-15 03:05:03-07"
86,364,"2020-02-15 03:05:03-07"
86,391,"2020-02-15 03:05:03-07"
86,432,"2020-02-15 03:05:03-07"
86,482,"2020-02-15 03:05:03-07"
86,486,"2020-02-15 03:05:03-07"
86,519,"2020-02-15 03:05:03-07"
86,520,"2020-02-15 03:05:03-07"
86,548,"2020-02-15 03:05:03-07"
86,623,"2020-02-15 03:05:03-07"
86,631,"2020-02-15 03:05:03-07"
86,636,"2020-02-15 03:05:03-07"
86,752,"2020-02-15 03:05:03-07"
86,760,"2020-02-15 03:05:03-07"
86,808,"2020-02-15 03:05:03-07"
86,857,"2020-02-15 03:05:03-07"
86,878,"2020-02-15 03:05:03-07"
86,893,"2020-02-15 03:05:03-07"
86,905,"2020-02-15 03:05:03-07"
86,923,"2020-02-15 03:05:03-07"
86,929,"2020-02-15 03:05:03-07"
87,48,"2020-02-15 03:05:03-07"
87,157,"2020-02-15 03:05:03-07"
87,161,"2020-02-15 03:05:03-07"
87,199,"2020-02-15 03:05:03-07"
87,207,"2020-02-15 03:05:03-07"
87,250,"2020-02-15 03:05:03-07"
87,253,"2020-02-15 03:05:03-07"
87,312,"2020-02-15 03:05:03-07"
87,421,"2020-02-15 03:05:03-07"
87,570,"2020-02-15 03:05:03-07"
87,599,"2020-02-15 03:05:03-07"
87,606,"2020-02-15 03:05:03-07"
87,654,"2020-02-15 03:05:03-07"
87,679,"2020-02-15 03:05:03-07"
87,706,"2020-02-15 03:05:03-07"
87,718,"2020-02-15 03:05:03-07"
87,721,"2020-02-15 03:05:03-07"
87,830,"2020-02-15 03:05:03-07"
87,870,"2020-02-15 03:05:03-07"
87,952,"2020-02-15 03:05:03-07"
87,961,"2020-02-15 03:05:03-07"
88,4,"2020-02-15 03:05:03-07"
88,76,"2020-02-15 03:05:03-07"
88,87,"2020-02-15 03:05:03-07"
88,128,"2020-02-15 03:05:03-07"
88,170,"2020-02-15 03:05:03-07"
88,193,"2020-02-15 03:05:03-07"
88,234,"2020-02-15 03:05:03-07"
88,304,"2020-02-15 03:05:03-07"
88,602,"2020-02-15 03:05:03-07"
88,620,"2020-02-15 03:05:03-07"
88,668,"2020-02-15 03:05:03-07"
88,717,"2020-02-15 03:05:03-07"
88,785,"2020-02-15 03:05:03-07"
88,819,"2020-02-15 03:05:03-07"
88,839,"2020-02-15 03:05:03-07"
88,881,"2020-02-15 03:05:03-07"
88,908,"2020-02-15 03:05:03-07"
88,929,"2020-02-15 03:05:03-07"
88,940,"2020-02-15 03:05:03-07"
88,968,"2020-02-15 03:05:03-07"
89,47,"2020-02-15 03:05:03-07"
89,103,"2020-02-15 03:05:03-07"
89,117,"2020-02-15 03:05:03-07"
89,162,"2020-02-15 03:05:03-07"
89,182,"2020-02-15 03:05:03-07"
89,187,"2020-02-15 03:05:03-07"
89,212,"2020-02-15 03:05:03-07"
89,254,"2020-02-15 03:05:03-07"
89,266,"2020-02-15 03:05:03-07"
89,306,"2020-02-15 03:05:03-07"
89,342,"2020-02-15 03:05:03-07"
89,406,"2020-02-15 03:05:03-07"
89,410,"2020-02-15 03:05:03-07"
89,446,"2020-02-15 03:05:03-07"
89,473,"2020-02-15 03:05:03-07"
89,488,"2020-02-15 03:05:03-07"
89,529,"2020-02-15 03:05:03-07"
89,542,"2020-02-15 03:05:03-07"
89,564,"2020-02-15 03:05:03-07"
89,697,"2020-02-15 03:05:03-07"
89,833,"2020-02-15 03:05:03-07"
89,864,"2020-02-15 03:05:03-07"
89,970,"2020-02-15 03:05:03-07"
89,976,"2020-02-15 03:05:03-07"
90,2,"2020-02-15 03:05:03-07"
90,11,"2020-02-15 03:05:03-07"
90,100,"2020-02-15 03:05:03-07"
90,197,"2020-02-15 03:05:03-07"
90,212,"2020-02-15 03:05:03-07"
90,262,"2020-02-15 03:05:03-07"
90,303,"2020-02-15 03:05:03-07"
90,330,"2020-02-15 03:05:03-07"
90,363,"2020-02-15 03:05:03-07"
90,374,"2020-02-15 03:05:03-07"
90,384,"2020-02-15 03:05:03-07"
90,385,"2020-02-15 03:05:03-07"
90,391,"2020-02-15 03:05:03-07"
90,406,"2020-02-15 03:05:03-07"
90,433,"2020-02-15 03:05:03-07"
90,442,"2020-02-15 03:05:03-07"
90,451,"2020-02-15 03:05:03-07"
90,520,"2020-02-15 03:05:03-07"
90,529,"2020-02-15 03:05:03-07"
90,542,"2020-02-15 03:05:03-07"
90,586,"2020-02-15 03:05:03-07"
90,633,"2020-02-15 03:05:03-07"
90,663,"2020-02-15 03:05:03-07"
90,676,"2020-02-15 03:05:03-07"
90,771,"2020-02-15 03:05:03-07"
90,817,"2020-02-15 03:05:03-07"
90,838,"2020-02-15 03:05:03-07"
90,855,"2020-02-15 03:05:03-07"
90,858,"2020-02-15 03:05:03-07"
90,868,"2020-02-15 03:05:03-07"
90,880,"2020-02-15 03:05:03-07"
90,901,"2020-02-15 03:05:03-07"
90,925,"2020-02-15 03:05:03-07"
91,13,"2020-02-15 03:05:03-07"
91,25,"2020-02-15 03:05:03-07"
91,48,"2020-02-15 03:05:03-07"
91,176,"2020-02-15 03:05:03-07"
91,181,"2020-02-15 03:05:03-07"
91,190,"2020-02-15 03:05:03-07"
91,335,"2020-02-15 03:05:03-07"
91,416,"2020-02-15 03:05:03-07"
91,447,"2020-02-15 03:05:03-07"
91,480,"2020-02-15 03:05:03-07"
91,493,"2020-02-15 03:05:03-07"
91,509,"2020-02-15 03:05:03-07"
91,511,"2020-02-15 03:05:03-07"
91,608,"2020-02-15 03:05:03-07"
91,807,"2020-02-15 03:05:03-07"
91,829,"2020-02-15 03:05:03-07"
91,849,"2020-02-15 03:05:03-07"
91,859,"2020-02-15 03:05:03-07"
91,941,"2020-02-15 03:05:03-07"
91,982,"2020-02-15 03:05:03-07"
92,90,"2020-02-15 03:05:03-07"
92,94,"2020-02-15 03:05:03-07"
92,103,"2020-02-15 03:05:03-07"
92,104,"2020-02-15 03:05:03-07"
92,123,"2020-02-15 03:05:03-07"
92,137,"2020-02-15 03:05:03-07"
92,207,"2020-02-15 03:05:03-07"
92,229,"2020-02-15 03:05:03-07"
92,338,"2020-02-15 03:05:03-07"
92,381,"2020-02-15 03:05:03-07"
92,436,"2020-02-15 03:05:03-07"
92,443,"2020-02-15 03:05:03-07"
92,453,"2020-02-15 03:05:03-07"
92,470,"2020-02-15 03:05:03-07"
92,505,"2020-02-15 03:05:03-07"
92,512,"2020-02-15 03:05:03-07"
92,543,"2020-02-15 03:05:03-07"
92,545,"2020-02-15 03:05:03-07"
92,547,"2020-02-15 03:05:03-07"
92,553,"2020-02-15 03:05:03-07"
92,564,"2020-02-15 03:05:03-07"
92,568,"2020-02-15 03:05:03-07"
92,618,"2020-02-15 03:05:03-07"
92,662,"2020-02-15 03:05:03-07"
92,686,"2020-02-15 03:05:03-07"
92,699,"2020-02-15 03:05:03-07"
92,712,"2020-02-15 03:05:03-07"
92,728,"2020-02-15 03:05:03-07"
92,802,"2020-02-15 03:05:03-07"
92,825,"2020-02-15 03:05:03-07"
92,838,"2020-02-15 03:05:03-07"
92,889,"2020-02-15 03:05:03-07"
92,929,"2020-02-15 03:05:03-07"
92,991,"2020-02-15 03:05:03-07"
93,71,"2020-02-15 03:05:03-07"
93,120,"2020-02-15 03:05:03-07"
93,124,"2020-02-15 03:05:03-07"
93,280,"2020-02-15 03:05:03-07"
93,325,"2020-02-15 03:05:03-07"
93,339,"2020-02-15 03:05:03-07"
93,427,"2020-02-15 03:05:03-07"
93,445,"2020-02-15 03:05:03-07"
93,453,"2020-02-15 03:05:03-07"
93,473,"2020-02-15 03:05:03-07"
93,573,"2020-02-15 03:05:03-07"
93,621,"2020-02-15 03:05:03-07"
93,644,"2020-02-15 03:05:03-07"
93,678,"2020-02-15 03:05:03-07"
93,680,"2020-02-15 03:05:03-07"
93,699,"2020-02-15 03:05:03-07"
93,744,"2020-02-15 03:05:03-07"
93,768,"2020-02-15 03:05:03-07"
93,777,"2020-02-15 03:05:03-07"
93,835,"2020-02-15 03:05:03-07"
93,856,"2020-02-15 03:05:03-07"
93,874,"2020-02-15 03:05:03-07"
93,909,"2020-02-15 03:05:03-07"
93,916,"2020-02-15 03:05:03-07"
93,982,"2020-02-15 03:05:03-07"
94,13,"2020-02-15 03:05:03-07"
94,60,"2020-02-15 03:05:03-07"
94,76,"2020-02-15 03:05:03-07"
94,122,"2020-02-15 03:05:03-07"
94,153,"2020-02-15 03:05:03-07"
94,193,"2020-02-15 03:05:03-07"
94,206,"2020-02-15 03:05:03-07"
94,228,"2020-02-15 03:05:03-07"
94,270,"2020-02-15 03:05:03-07"
94,275,"2020-02-15 03:05:03-07"
94,320,"2020-02-15 03:05:03-07"
94,322,"2020-02-15 03:05:03-07"
94,337,"2020-02-15 03:05:03-07"
94,354,"2020-02-15 03:05:03-07"
94,402,"2020-02-15 03:05:03-07"
94,428,"2020-02-15 03:05:03-07"
94,457,"2020-02-15 03:05:03-07"
94,473,"2020-02-15 03:05:03-07"
94,475,"2020-02-15 03:05:03-07"
94,512,"2020-02-15 03:05:03-07"
94,517,"2020-02-15 03:05:03-07"
94,521,"2020-02-15 03:05:03-07"
94,533,"2020-02-15 03:05:03-07"
94,540,"2020-02-15 03:05:03-07"
94,548,"2020-02-15 03:05:03-07"
94,551,"2020-02-15 03:05:03-07"
94,712,"2020-02-15 03:05:03-07"
94,713,"2020-02-15 03:05:03-07"
94,724,"2020-02-15 03:05:03-07"
94,775,"2020-02-15 03:05:03-07"
94,788,"2020-02-15 03:05:03-07"
94,950,"2020-02-15 03:05:03-07"
94,989,"2020-02-15 03:05:03-07"
95,22,"2020-02-15 03:05:03-07"
95,35,"2020-02-15 03:05:03-07"
95,47,"2020-02-15 03:05:03-07"
95,52,"2020-02-15 03:05:03-07"
95,65,"2020-02-15 03:05:03-07"
95,74,"2020-02-15 03:05:03-07"
95,126,"2020-02-15 03:05:03-07"
95,207,"2020-02-15 03:05:03-07"
95,245,"2020-02-15 03:05:03-07"
95,294,"2020-02-15 03:05:03-07"
95,301,"2020-02-15 03:05:03-07"
95,312,"2020-02-15 03:05:03-07"
95,329,"2020-02-15 03:05:03-07"
95,353,"2020-02-15 03:05:03-07"
95,375,"2020-02-15 03:05:03-07"
95,420,"2020-02-15 03:05:03-07"
95,424,"2020-02-15 03:05:03-07"
95,431,"2020-02-15 03:05:03-07"
95,498,"2020-02-15 03:05:03-07"
95,522,"2020-02-15 03:05:03-07"
95,546,"2020-02-15 03:05:03-07"
95,551,"2020-02-15 03:05:03-07"
95,619,"2020-02-15 03:05:03-07"
95,627,"2020-02-15 03:05:03-07"
95,690,"2020-02-15 03:05:03-07"
95,748,"2020-02-15 03:05:03-07"
95,813,"2020-02-15 03:05:03-07"
95,828,"2020-02-15 03:05:03-07"
95,855,"2020-02-15 03:05:03-07"
95,903,"2020-02-15 03:05:03-07"
95,923,"2020-02-15 03:05:03-07"
96,8,"2020-02-15 03:05:03-07"
96,36,"2020-02-15 03:05:03-07"
96,40,"2020-02-15 03:05:03-07"
96,54,"2020-02-15 03:05:03-07"
96,58,"2020-02-15 03:05:03-07"
96,66,"2020-02-15 03:05:03-07"
96,134,"2020-02-15 03:05:03-07"
96,209,"2020-02-15 03:05:03-07"
96,244,"2020-02-15 03:05:03-07"
96,320,"2020-02-15 03:05:03-07"
96,430,"2020-02-15 03:05:03-07"
96,452,"2020-02-15 03:05:03-07"
96,486,"2020-02-15 03:05:03-07"
96,572,"2020-02-15 03:05:03-07"
96,590,"2020-02-15 03:05:03-07"
96,661,"2020-02-15 03:05:03-07"
96,778,"2020-02-15 03:05:03-07"
96,832,"2020-02-15 03:05:03-07"
96,846,"2020-02-15 03:05:03-07"
96,874,"2020-02-15 03:05:03-07"
96,945,"2020-02-15 03:05:03-07"
96,968,"2020-02-15 03:05:03-07"
96,987,"2020-02-15 03:05:03-07"
97,143,"2020-02-15 03:05:03-07"
97,177,"2020-02-15 03:05:03-07"
97,188,"2020-02-15 03:05:03-07"
97,197,"2020-02-15 03:05:03-07"
97,256,"2020-02-15 03:05:03-07"
97,312,"2020-02-15 03:05:03-07"
97,342,"2020-02-15 03:05:03-07"
97,348,"2020-02-15 03:05:03-07"
97,358,"2020-02-15 03:05:03-07"
97,370,"2020-02-15 03:05:03-07"
97,437,"2020-02-15 03:05:03-07"
97,446,"2020-02-15 03:05:03-07"
97,466,"2020-02-15 03:05:03-07"
97,518,"2020-02-15 03:05:03-07"
97,553,"2020-02-15 03:05:03-07"
97,561,"2020-02-15 03:05:03-07"
97,641,"2020-02-15 03:05:03-07"
97,656,"2020-02-15 03:05:03-07"
97,728,"2020-02-15 03:05:03-07"
97,755,"2020-02-15 03:05:03-07"
97,757,"2020-02-15 03:05:03-07"
97,826,"2020-02-15 03:05:03-07"
97,862,"2020-02-15 03:05:03-07"
97,930,"2020-02-15 03:05:03-07"
97,933,"2020-02-15 03:05:03-07"
97,947,"2020-02-15 03:05:03-07"
97,951,"2020-02-15 03:05:03-07"
98,66,"2020-02-15 03:05:03-07"
98,72,"2020-02-15 03:05:03-07"
98,81,"2020-02-15 03:05:03-07"
98,87,"2020-02-15 03:05:03-07"
98,107,"2020-02-15 03:05:03-07"
98,120,"2020-02-15 03:05:03-07"
98,183,"2020-02-15 03:05:03-07"
98,194,"2020-02-15 03:05:03-07"
98,212,"2020-02-15 03:05:03-07"
98,297,"2020-02-15 03:05:03-07"
98,607,"2020-02-15 03:05:03-07"
98,634,"2020-02-15 03:05:03-07"
98,686,"2020-02-15 03:05:03-07"
98,705,"2020-02-15 03:05:03-07"
98,710,"2020-02-15 03:05:03-07"
98,721,"2020-02-15 03:05:03-07"
98,725,"2020-02-15 03:05:03-07"
98,734,"2020-02-15 03:05:03-07"
98,738,"2020-02-15 03:05:03-07"
98,765,"2020-02-15 03:05:03-07"
98,782,"2020-02-15 03:05:03-07"
98,824,"2020-02-15 03:05:03-07"
98,829,"2020-02-15 03:05:03-07"
98,912,"2020-02-15 03:05:03-07"
98,955,"2020-02-15 03:05:03-07"
98,985,"2020-02-15 03:05:03-07"
98,990,"2020-02-15 03:05:03-07"
99,7,"2020-02-15 03:05:03-07"
99,27,"2020-02-15 03:05:03-07"
99,84,"2020-02-15 03:05:03-07"
99,250,"2020-02-15 03:05:03-07"
99,322,"2020-02-15 03:05:03-07"
99,325,"2020-02-15 03:05:03-07"
99,381,"2020-02-15 03:05:03-07"
99,414,"2020-02-15 03:05:03-07"
99,475,"2020-02-15 03:05:03-07"
99,490,"2020-02-15 03:05:03-07"
99,512,"2020-02-15 03:05:03-07"
99,540,"2020-02-15 03:05:03-07"
99,572,"2020-02-15 03:05:03-07"
99,600,"2020-02-15 03:05:03-07"
99,618,"2020-02-15 03:05:03-07"
99,620,"2020-02-15 03:05:03-07"
99,622,"2020-02-15 03:05:03-07"
99,636,"2020-02-15 03:05:03-07"
99,672,"2020-02-15 03:05:03-07"
99,726,"2020-02-15 03:05:03-07"
99,741,"2020-02-15 03:05:03-07"
99,796,"2020-02-15 03:05:03-07"
99,835,"2020-02-15 03:05:03-07"
99,967,"2020-02-15 03:05:03-07"
