"inventory_id","film_id","store_id","last_update"
1787,388,2,"2020-02-15 03:09:17-07"
1788,388,2,"2020-02-15 03:09:17-07"
1789,388,2,"2020-02-15 03:09:17-07"
1790,389,1,"2020-02-15 03:09:17-07"
1791,389,1,"2020-02-15 03:09:17-07"
1792,389,2,"2020-02-15 03:09:17-07"
1793,389,2,"2020-02-15 03:09:17-07"
1794,390,1,"2020-02-15 03:09:17-07"
1795,390,1,"2020-02-15 03:09:17-07"
1796,390,1,"2020-02-15 03:09:17-07"
1797,391,1,"2020-02-15 03:09:17-07"
1798,391,1,"2020-02-15 03:09:17-07"
1799,391,1,"2020-02-15 03:09:17-07"
1800,391,1,"2020-02-15 03:09:17-07"
1801,391,2,"2020-02-15 03:09:17-07"
1802,391,2,"2020-02-15 03:09:17-07"
1803,391,2,"2020-02-15 03:09:17-07"
1804,392,1,"2020-02-15 03:09:17-07"
1805,392,1,"2020-02-15 03:09:17-07"
1806,392,1,"2020-02-15 03:09:17-07"
1807,392,1,"2020-02-15 03:09:17-07"
1808,392,2,"2020-02-15 03:09:17-07"
1809,392,2,"2020-02-15 03:09:17-07"
1810,393,1,"2020-02-15 03:09:17-07"
1811,393,1,"2020-02-15 03:09:17-07"
1812,394,1,"2020-02-15 03:09:17-07"
1813,394,1,"2020-02-15 03:09:17-07"
1814,394,1,"2020-02-15 03:09:17-07"
1815,394,1,"2020-02-15 03:09:17-07"
1816,395,1,"2020-02-15 03:09:17-07"
1817,395,1,"2020-02-15 03:09:17-07"
1818,395,1,"2020-02-15 03:09:17-07"
1819,395,2,"2020-02-15 03:09:17-07"
1820,395,2,"2020-02-15 03:09:17-07"
1821,395,2,"2020-02-15 03:09:17-07"
1822,396,2,"2020-02-15 03:09:17-07"
1823,396,2,"2020-02-15 03:09:17-07"
1824,396,2,"2020-02-15 03:09:17-07"
1825,396,2,"2020-02-15 03:09:17-07"
1826,397,1,"2020-02-15 03:09:17-07"
1827,397,1,"2020-02-15 03:09:17-07"
1828,397,1,"2020-02-15 03:09:17-07"
1829,397,2,"2020-02-15 03:09:17-07"
1830,397,2,"2020-02-15 03:09:17-07"
1831,397,2,"2020-02-15 03:09:17-07"
1832,397,2,"2020-02-15 03:09:17-07"
1833,398,2,"2020-02-15 03:09:17-07"
1834,398,2,"2020-02-15 03:09:17-07"
1835,398,2,"2020-02-15 03:09:17-07"
1836,398,2,"2020-02-15 03:09:17-07"
1837,399,2,"2020-02-15 03:09:17-07"
1838,399,2,"2020-02-15 03:09:17-07"
1839,400,1,"2020-02-15 03:09:17-07"
1840,400,1,"2020-02-15 03:09:17-07"
1841,401,1,"2020-02-15 03:09:17-07"
1842,401,1,"2020-02-15 03:09:17-07"
1843,402,1,"2020-02-15 03:09:17-07"
1844,402,1,"2020-02-15 03:09:17-07"
1845,402,1,"2020-02-15 03:09:17-07"
1846,402,2,"2020-02-15 03:09:17-07"
1847,402,2,"2020-02-15 03:09:17-07"
1848,402,2,"2020-02-15 03:09:17-07"
1849,403,1,"2020-02-15 03:09:17-07"
1850,403,1,"2020-02-15 03:09:17-07"
1851,403,1,"2020-02-15 03:09:17-07"
1852,403,1,"2020-02-15 03:09:17-07"
1853,403,2,"2020-02-15 03:09:17-07"
1854,403,2,"2020-02-15 03:09:17-07"
1855,403,2,"2020-02-15 03:09:17-07"
1856,403,2,"2020-02-15 03:09:17-07"
1857,405,2,"2020-02-15 03:09:17-07"
1858,405,2,"2020-02-15 03:09:17-07"
1859,406,1,"2020-02-15 03:09:17-07"
1860,406,1,"2020-02-15 03:09:17-07"
1861,406,2,"2020-02-15 03:09:17-07"
1862,406,2,"2020-02-15 03:09:17-07"
1863,406,2,"2020-02-15 03:09:17-07"
1864,406,2,"2020-02-15 03:09:17-07"
1865,407,1,"2020-02-15 03:09:17-07"
1866,407,1,"2020-02-15 03:09:17-07"
1867,408,1,"2020-02-15 03:09:17-07"
1868,408,1,"2020-02-15 03:09:17-07"
1869,408,1,"2020-02-15 03:09:17-07"
1870,408,1,"2020-02-15 03:09:17-07"
1871,408,2,"2020-02-15 03:09:17-07"
1872,408,2,"2020-02-15 03:09:17-07"
1873,408,2,"2020-02-15 03:09:17-07"
1874,409,1,"2020-02-15 03:09:17-07"
1875,409,1,"2020-02-15 03:09:17-07"
1876,409,1,"2020-02-15 03:09:17-07"
1877,409,1,"2020-02-15 03:09:17-07"
1878,409,2,"2020-02-15 03:09:17-07"
1879,409,2,"2020-02-15 03:09:17-07"
1880,409,2,"2020-02-15 03:09:17-07"
1881,410,1,"2020-02-15 03:09:17-07"
1882,410,1,"2020-02-15 03:09:17-07"
1883,410,1,"2020-02-15 03:09:17-07"
1884,410,2,"2020-02-15 03:09:17-07"
1885,410,2,"2020-02-15 03:09:17-07"
1886,411,1,"2020-02-15 03:09:17-07"
1887,411,1,"2020-02-15 03:09:17-07"
1888,412,1,"2020-02-15 03:09:17-07"
1889,412,1,"2020-02-15 03:09:17-07"
1890,412,1,"2020-02-15 03:09:17-07"
1891,412,1,"2020-02-15 03:09:17-07"
1892,412,2,"2020-02-15 03:09:17-07"
1893,412,2,"2020-02-15 03:09:17-07"
1894,412,2,"2020-02-15 03:09:17-07"
1895,412,2,"2020-02-15 03:09:17-07"
1896,413,1,"2020-02-15 03:09:17-07"
1897,413,1,"2020-02-15 03:09:17-07"
1898,413,1,"2020-02-15 03:09:17-07"
1899,414,1,"2020-02-15 03:09:17-07"
1900,414,1,"2020-02-15 03:09:17-07"
1901,414,1,"2020-02-15 03:09:17-07"
1902,414,2,"2020-02-15 03:09:17-07"
1903,414,2,"2020-02-15 03:09:17-07"
1904,414,2,"2020-02-15 03:09:17-07"
1905,415,1,"2020-02-15 03:09:17-07"
1906,415,1,"2020-02-15 03:09:17-07"
1907,415,1,"2020-02-15 03:09:17-07"
1908,415,2,"2020-02-15 03:09:17-07"
1909,415,2,"2020-02-15 03:09:17-07"
1910,415,2,"2020-02-15 03:09:17-07"
1911,416,1,"2020-02-15 03:09:17-07"
1912,416,1,"2020-02-15 03:09:17-07"
1913,416,2,"2020-02-15 03:09:17-07"
1914,416,2,"2020-02-15 03:09:17-07"
1915,416,2,"2020-02-15 03:09:17-07"
1916,416,2,"2020-02-15 03:09:17-07"
1917,417,1,"2020-02-15 03:09:17-07"
1918,417,1,"2020-02-15 03:09:17-07"
1919,417,1,"2020-02-15 03:09:17-07"
1920,417,1,"2020-02-15 03:09:17-07"
1921,417,2,"2020-02-15 03:09:17-07"
1922,417,2,"2020-02-15 03:09:17-07"
1923,418,1,"2020-02-15 03:09:17-07"
1924,418,1,"2020-02-15 03:09:17-07"
1925,418,1,"2020-02-15 03:09:17-07"
1926,418,1,"2020-02-15 03:09:17-07"
1927,418,2,"2020-02-15 03:09:17-07"
1928,418,2,"2020-02-15 03:09:17-07"
1929,418,2,"2020-02-15 03:09:17-07"
1930,418,2,"2020-02-15 03:09:17-07"
1931,420,1,"2020-02-15 03:09:17-07"
1932,420,1,"2020-02-15 03:09:17-07"
1933,420,2,"2020-02-15 03:09:17-07"
1934,420,2,"2020-02-15 03:09:17-07"
1935,420,2,"2020-02-15 03:09:17-07"
1936,421,2,"2020-02-15 03:09:17-07"
1937,421,2,"2020-02-15 03:09:17-07"
1938,421,2,"2020-02-15 03:09:17-07"
1939,421,2,"2020-02-15 03:09:17-07"
1940,422,2,"2020-02-15 03:09:17-07"
1941,422,2,"2020-02-15 03:09:17-07"
1942,423,1,"2020-02-15 03:09:17-07"
1943,423,1,"2020-02-15 03:09:17-07"
1944,423,2,"2020-02-15 03:09:17-07"
1945,423,2,"2020-02-15 03:09:17-07"
1946,424,1,"2020-02-15 03:09:17-07"
1947,424,1,"2020-02-15 03:09:17-07"
1948,424,1,"2020-02-15 03:09:17-07"
1949,424,2,"2020-02-15 03:09:17-07"
1950,424,2,"2020-02-15 03:09:17-07"
1951,425,2,"2020-02-15 03:09:17-07"
1952,425,2,"2020-02-15 03:09:17-07"
1953,426,2,"2020-02-15 03:09:17-07"
1954,426,2,"2020-02-15 03:09:17-07"
1955,426,2,"2020-02-15 03:09:17-07"
1956,427,1,"2020-02-15 03:09:17-07"
1957,427,1,"2020-02-15 03:09:17-07"
1958,427,1,"2020-02-15 03:09:17-07"
1959,427,1,"2020-02-15 03:09:17-07"
1960,428,1,"2020-02-15 03:09:17-07"
1961,428,1,"2020-02-15 03:09:17-07"
1962,428,1,"2020-02-15 03:09:17-07"
1963,428,1,"2020-02-15 03:09:17-07"
1964,428,2,"2020-02-15 03:09:17-07"
1965,428,2,"2020-02-15 03:09:17-07"
1966,429,1,"2020-02-15 03:09:17-07"
1967,429,1,"2020-02-15 03:09:17-07"
1968,429,2,"2020-02-15 03:09:17-07"
1969,429,2,"2020-02-15 03:09:17-07"
1970,429,2,"2020-02-15 03:09:17-07"
1971,429,2,"2020-02-15 03:09:17-07"
1972,430,2,"2020-02-15 03:09:17-07"
1973,430,2,"2020-02-15 03:09:17-07"
1974,430,2,"2020-02-15 03:09:17-07"
1975,430,2,"2020-02-15 03:09:17-07"
1976,431,2,"2020-02-15 03:09:17-07"
1977,431,2,"2020-02-15 03:09:17-07"
1978,431,2,"2020-02-15 03:09:17-07"
1979,432,1,"2020-02-15 03:09:17-07"
1980,432,1,"2020-02-15 03:09:17-07"
1981,432,1,"2020-02-15 03:09:17-07"
1982,432,2,"2020-02-15 03:09:17-07"
1983,432,2,"2020-02-15 03:09:17-07"
1984,433,1,"2020-02-15 03:09:17-07"
1985,433,1,"2020-02-15 03:09:17-07"
1986,433,1,"2020-02-15 03:09:17-07"
1987,433,1,"2020-02-15 03:09:17-07"
1988,433,2,"2020-02-15 03:09:17-07"
1989,433,2,"2020-02-15 03:09:17-07"
1990,434,1,"2020-02-15 03:09:17-07"
1991,434,1,"2020-02-15 03:09:17-07"
1992,434,1,"2020-02-15 03:09:17-07"
1993,434,1,"2020-02-15 03:09:17-07"
1994,434,2,"2020-02-15 03:09:17-07"
1995,434,2,"2020-02-15 03:09:17-07"
1996,434,2,"2020-02-15 03:09:17-07"
1997,434,2,"2020-02-15 03:09:17-07"
1998,435,1,"2020-02-15 03:09:17-07"
1999,435,1,"2020-02-15 03:09:17-07"
2000,436,1,"2020-02-15 03:09:17-07"
2001,436,1,"2020-02-15 03:09:17-07"
2002,436,1,"2020-02-15 03:09:17-07"
2003,436,2,"2020-02-15 03:09:17-07"
2004,436,2,"2020-02-15 03:09:17-07"
2005,436,2,"2020-02-15 03:09:17-07"
2006,437,1,"2020-02-15 03:09:17-07"
2007,437,1,"2020-02-15 03:09:17-07"
2008,437,2,"2020-02-15 03:09:17-07"
2009,437,2,"2020-02-15 03:09:17-07"
2010,437,2,"2020-02-15 03:09:17-07"
2011,437,2,"2020-02-15 03:09:17-07"
2012,438,1,"2020-02-15 03:09:17-07"
2013,438,1,"2020-02-15 03:09:17-07"
2014,438,2,"2020-02-15 03:09:17-07"
2015,438,2,"2020-02-15 03:09:17-07"
2016,438,2,"2020-02-15 03:09:17-07"
2017,439,1,"2020-02-15 03:09:17-07"
2018,439,1,"2020-02-15 03:09:17-07"
2019,439,1,"2020-02-15 03:09:17-07"
2020,439,1,"2020-02-15 03:09:17-07"
2021,439,2,"2020-02-15 03:09:17-07"
2022,439,2,"2020-02-15 03:09:17-07"
2023,440,1,"2020-02-15 03:09:17-07"
2024,440,1,"2020-02-15 03:09:17-07"
2025,440,2,"2020-02-15 03:09:17-07"
2026,440,2,"2020-02-15 03:09:17-07"
2027,441,1,"2020-02-15 03:09:17-07"
2028,441,1,"2020-02-15 03:09:17-07"
2029,442,1,"2020-02-15 03:09:17-07"
2030,442,1,"2020-02-15 03:09:17-07"
2031,442,1,"2020-02-15 03:09:17-07"
2032,443,1,"2020-02-15 03:09:17-07"
2033,443,1,"2020-02-15 03:09:17-07"
2034,443,1,"2020-02-15 03:09:17-07"
2035,443,2,"2020-02-15 03:09:17-07"
2036,443,2,"2020-02-15 03:09:17-07"
2037,443,2,"2020-02-15 03:09:17-07"
2038,443,2,"2020-02-15 03:09:17-07"
2039,444,1,"2020-02-15 03:09:17-07"
2040,444,1,"2020-02-15 03:09:17-07"
2041,444,1,"2020-02-15 03:09:17-07"
2042,444,1,"2020-02-15 03:09:17-07"
2043,444,2,"2020-02-15 03:09:17-07"
2044,444,2,"2020-02-15 03:09:17-07"
2045,444,2,"2020-02-15 03:09:17-07"
2046,444,2,"2020-02-15 03:09:17-07"
2047,445,1,"2020-02-15 03:09:17-07"
2048,445,1,"2020-02-15 03:09:17-07"
2049,445,1,"2020-02-15 03:09:17-07"
2050,445,2,"2020-02-15 03:09:17-07"
2051,445,2,"2020-02-15 03:09:17-07"
2052,445,2,"2020-02-15 03:09:17-07"
2053,446,1,"2020-02-15 03:09:17-07"
2054,446,1,"2020-02-15 03:09:17-07"
2055,446,2,"2020-02-15 03:09:17-07"
2056,446,2,"2020-02-15 03:09:17-07"
2057,447,1,"2020-02-15 03:09:17-07"
2058,447,1,"2020-02-15 03:09:17-07"
2059,447,1,"2020-02-15 03:09:17-07"
2060,447,1,"2020-02-15 03:09:17-07"
2061,447,2,"2020-02-15 03:09:17-07"
2062,447,2,"2020-02-15 03:09:17-07"
2063,447,2,"2020-02-15 03:09:17-07"
2064,448,1,"2020-02-15 03:09:17-07"
2065,448,1,"2020-02-15 03:09:17-07"
2066,448,2,"2020-02-15 03:09:17-07"
2067,448,2,"2020-02-15 03:09:17-07"
2068,448,2,"2020-02-15 03:09:17-07"
2069,449,2,"2020-02-15 03:09:17-07"
2070,449,2,"2020-02-15 03:09:17-07"
2071,449,2,"2020-02-15 03:09:17-07"
2072,449,2,"2020-02-15 03:09:17-07"
2073,450,1,"2020-02-15 03:09:17-07"
2074,450,1,"2020-02-15 03:09:17-07"
2075,450,1,"2020-02-15 03:09:17-07"
2076,450,2,"2020-02-15 03:09:17-07"
2077,450,2,"2020-02-15 03:09:17-07"
2078,450,2,"2020-02-15 03:09:17-07"
2079,450,2,"2020-02-15 03:09:17-07"
2080,451,1,"2020-02-15 03:09:17-07"
2081,451,1,"2020-02-15 03:09:17-07"
2082,451,2,"2020-02-15 03:09:17-07"
2083,451,2,"2020-02-15 03:09:17-07"
2084,451,2,"2020-02-15 03:09:17-07"
2085,452,2,"2020-02-15 03:09:17-07"
2086,452,2,"2020-02-15 03:09:17-07"
2087,452,2,"2020-02-15 03:09:17-07"
2088,452,2,"2020-02-15 03:09:17-07"
2089,453,1,"2020-02-15 03:09:17-07"
2090,453,1,"2020-02-15 03:09:17-07"
2091,453,1,"2020-02-15 03:09:17-07"
2092,453,2,"2020-02-15 03:09:17-07"
2093,453,2,"2020-02-15 03:09:17-07"
2094,454,1,"2020-02-15 03:09:17-07"
2095,454,1,"2020-02-15 03:09:17-07"
2096,455,1,"2020-02-15 03:09:17-07"
2097,455,1,"2020-02-15 03:09:17-07"
2098,455,1,"2020-02-15 03:09:17-07"
2099,455,1,"2020-02-15 03:09:17-07"
2100,456,1,"2020-02-15 03:09:17-07"
2101,456,1,"2020-02-15 03:09:17-07"
2102,456,2,"2020-02-15 03:09:17-07"
2103,456,2,"2020-02-15 03:09:17-07"
2104,456,2,"2020-02-15 03:09:17-07"
2105,456,2,"2020-02-15 03:09:17-07"
2106,457,1,"2020-02-15 03:09:17-07"
2107,457,1,"2020-02-15 03:09:17-07"
2108,457,2,"2020-02-15 03:09:17-07"
2109,457,2,"2020-02-15 03:09:17-07"
2110,457,2,"2020-02-15 03:09:17-07"
2111,457,2,"2020-02-15 03:09:17-07"
2112,458,1,"2020-02-15 03:09:17-07"
2113,458,1,"2020-02-15 03:09:17-07"
2114,458,2,"2020-02-15 03:09:17-07"
2115,458,2,"2020-02-15 03:09:17-07"
2116,458,2,"2020-02-15 03:09:17-07"
2117,458,2,"2020-02-15 03:09:17-07"
2118,459,2,"2020-02-15 03:09:17-07"
2119,459,2,"2020-02-15 03:09:17-07"
2120,460,1,"2020-02-15 03:09:17-07"
2121,460,1,"2020-02-15 03:09:17-07"
2122,460,1,"2020-02-15 03:09:17-07"
2123,460,1,"2020-02-15 03:09:17-07"
2124,460,2,"2020-02-15 03:09:17-07"
2125,460,2,"2020-02-15 03:09:17-07"
2126,460,2,"2020-02-15 03:09:17-07"
2127,460,2,"2020-02-15 03:09:17-07"
2128,461,1,"2020-02-15 03:09:17-07"
2129,461,1,"2020-02-15 03:09:17-07"
2130,461,2,"2020-02-15 03:09:17-07"
2131,461,2,"2020-02-15 03:09:17-07"
2132,461,2,"2020-02-15 03:09:17-07"
2133,461,2,"2020-02-15 03:09:17-07"
2134,462,1,"2020-02-15 03:09:17-07"
2135,462,1,"2020-02-15 03:09:17-07"
2136,462,2,"2020-02-15 03:09:17-07"
2137,462,2,"2020-02-15 03:09:17-07"
2138,462,2,"2020-02-15 03:09:17-07"
2139,463,1,"2020-02-15 03:09:17-07"
2140,463,1,"2020-02-15 03:09:17-07"
2141,463,1,"2020-02-15 03:09:17-07"
2142,463,2,"2020-02-15 03:09:17-07"
2143,463,2,"2020-02-15 03:09:17-07"
2144,464,1,"2020-02-15 03:09:17-07"
2145,464,1,"2020-02-15 03:09:17-07"
2146,464,1,"2020-02-15 03:09:17-07"
2147,464,1,"2020-02-15 03:09:17-07"
2148,464,2,"2020-02-15 03:09:17-07"
2149,464,2,"2020-02-15 03:09:17-07"
2150,464,2,"2020-02-15 03:09:17-07"
2151,465,1,"2020-02-15 03:09:17-07"
2152,465,1,"2020-02-15 03:09:17-07"
2153,465,2,"2020-02-15 03:09:17-07"
2154,465,2,"2020-02-15 03:09:17-07"
2155,465,2,"2020-02-15 03:09:17-07"
2156,466,1,"2020-02-15 03:09:17-07"
2157,466,1,"2020-02-15 03:09:17-07"
2158,467,1,"2020-02-15 03:09:17-07"
2159,467,1,"2020-02-15 03:09:17-07"
2160,467,1,"2020-02-15 03:09:17-07"
2161,467,1,"2020-02-15 03:09:17-07"
2162,467,2,"2020-02-15 03:09:17-07"
2163,467,2,"2020-02-15 03:09:17-07"
2164,467,2,"2020-02-15 03:09:17-07"
2165,468,1,"2020-02-15 03:09:17-07"
2166,468,1,"2020-02-15 03:09:17-07"
2167,468,1,"2020-02-15 03:09:17-07"
2168,468,1,"2020-02-15 03:09:17-07"
2169,468,2,"2020-02-15 03:09:17-07"
2170,468,2,"2020-02-15 03:09:17-07"
2171,468,2,"2020-02-15 03:09:17-07"
2172,468,2,"2020-02-15 03:09:17-07"
2173,469,2,"2020-02-15 03:09:17-07"
2174,469,2,"2020-02-15 03:09:17-07"
2175,469,2,"2020-02-15 03:09:17-07"
2176,470,1,"2020-02-15 03:09:17-07"
2177,470,1,"2020-02-15 03:09:17-07"
2178,471,1,"2020-02-15 03:09:17-07"
2179,471,1,"2020-02-15 03:09:17-07"
2180,471,1,"2020-02-15 03:09:17-07"
2181,471,2,"2020-02-15 03:09:17-07"
2182,471,2,"2020-02-15 03:09:17-07"
2183,471,2,"2020-02-15 03:09:17-07"
2184,471,2,"2020-02-15 03:09:17-07"
2185,472,2,"2020-02-15 03:09:17-07"
2186,472,2,"2020-02-15 03:09:17-07"
2187,473,1,"2020-02-15 03:09:17-07"
2188,473,1,"2020-02-15 03:09:17-07"
2189,473,2,"2020-02-15 03:09:17-07"
2190,473,2,"2020-02-15 03:09:17-07"
2191,473,2,"2020-02-15 03:09:17-07"
2192,474,2,"2020-02-15 03:09:17-07"
2193,474,2,"2020-02-15 03:09:17-07"
2194,474,2,"2020-02-15 03:09:17-07"
2195,474,2,"2020-02-15 03:09:17-07"
2196,475,2,"2020-02-15 03:09:17-07"
2197,475,2,"2020-02-15 03:09:17-07"
2198,476,1,"2020-02-15 03:09:17-07"
2199,476,1,"2020-02-15 03:09:17-07"
2200,476,1,"2020-02-15 03:09:17-07"
2201,476,2,"2020-02-15 03:09:17-07"
2202,476,2,"2020-02-15 03:09:17-07"
2203,476,2,"2020-02-15 03:09:17-07"
2204,476,2,"2020-02-15 03:09:17-07"
2205,477,2,"2020-02-15 03:09:17-07"
2206,477,2,"2020-02-15 03:09:17-07"
2207,477,2,"2020-02-15 03:09:17-07"
2208,478,1,"2020-02-15 03:09:17-07"
2209,478,1,"2020-02-15 03:09:17-07"
2210,478,2,"2020-02-15 03:09:17-07"
2211,478,2,"2020-02-15 03:09:17-07"
2212,478,2,"2020-02-15 03:09:17-07"
2213,479,1,"2020-02-15 03:09:17-07"
2214,479,1,"2020-02-15 03:09:17-07"
2215,479,2,"2020-02-15 03:09:17-07"
2216,479,2,"2020-02-15 03:09:17-07"
2217,479,2,"2020-02-15 03:09:17-07"
2218,480,1,"2020-02-15 03:09:17-07"
2219,480,1,"2020-02-15 03:09:17-07"
2220,480,2,"2020-02-15 03:09:17-07"
2221,480,2,"2020-02-15 03:09:17-07"
2222,481,1,"2020-02-15 03:09:17-07"
2223,481,1,"2020-02-15 03:09:17-07"
2224,481,1,"2020-02-15 03:09:17-07"
2225,481,2,"2020-02-15 03:09:17-07"
2226,481,2,"2020-02-15 03:09:17-07"
2227,481,2,"2020-02-15 03:09:17-07"
2228,482,1,"2020-02-15 03:09:17-07"
2229,482,1,"2020-02-15 03:09:17-07"
2230,482,1,"2020-02-15 03:09:17-07"
2231,483,1,"2020-02-15 03:09:17-07"
2232,483,1,"2020-02-15 03:09:17-07"
2233,483,1,"2020-02-15 03:09:17-07"
2234,483,2,"2020-02-15 03:09:17-07"
2235,483,2,"2020-02-15 03:09:17-07"
2236,484,1,"2020-02-15 03:09:17-07"
2237,484,1,"2020-02-15 03:09:17-07"
2238,484,1,"2020-02-15 03:09:17-07"
2239,484,1,"2020-02-15 03:09:17-07"
2240,484,2,"2020-02-15 03:09:17-07"
2241,484,2,"2020-02-15 03:09:17-07"
2242,484,2,"2020-02-15 03:09:17-07"
2243,485,2,"2020-02-15 03:09:17-07"
2244,485,2,"2020-02-15 03:09:17-07"
2245,485,2,"2020-02-15 03:09:17-07"
2246,486,1,"2020-02-15 03:09:17-07"
2247,486,1,"2020-02-15 03:09:17-07"
2248,486,1,"2020-02-15 03:09:17-07"
2249,486,1,"2020-02-15 03:09:17-07"
2250,486,2,"2020-02-15 03:09:17-07"
2251,486,2,"2020-02-15 03:09:17-07"
2252,487,2,"2020-02-15 03:09:17-07"
2253,487,2,"2020-02-15 03:09:17-07"
2254,487,2,"2020-02-15 03:09:17-07"
2255,488,1,"2020-02-15 03:09:17-07"
2256,488,1,"2020-02-15 03:09:17-07"
2257,488,2,"2020-02-15 03:09:17-07"
2258,488,2,"2020-02-15 03:09:17-07"
2259,488,2,"2020-02-15 03:09:17-07"
2260,489,1,"2020-02-15 03:09:17-07"
2261,489,1,"2020-02-15 03:09:17-07"
2262,489,1,"2020-02-15 03:09:17-07"
2263,489,1,"2020-02-15 03:09:17-07"
2264,489,2,"2020-02-15 03:09:17-07"
2265,489,2,"2020-02-15 03:09:17-07"
2266,489,2,"2020-02-15 03:09:17-07"
2267,489,2,"2020-02-15 03:09:17-07"
2268,490,1,"2020-02-15 03:09:17-07"
2269,490,1,"2020-02-15 03:09:17-07"
2270,491,1,"2020-02-15 03:09:17-07"
2271,491,1,"2020-02-15 03:09:17-07"
2272,491,2,"2020-02-15 03:09:17-07"
2273,491,2,"2020-02-15 03:09:17-07"
2274,491,2,"2020-02-15 03:09:17-07"
2275,491,2,"2020-02-15 03:09:17-07"
2276,492,1,"2020-02-15 03:09:17-07"
2277,492,1,"2020-02-15 03:09:17-07"
2278,493,2,"2020-02-15 03:09:17-07"
2279,493,2,"2020-02-15 03:09:17-07"
2280,493,2,"2020-02-15 03:09:17-07"
2281,494,1,"2020-02-15 03:09:17-07"
2282,494,1,"2020-02-15 03:09:17-07"
2283,494,1,"2020-02-15 03:09:17-07"
2284,494,1,"2020-02-15 03:09:17-07"
2285,494,2,"2020-02-15 03:09:17-07"
2286,494,2,"2020-02-15 03:09:17-07"
2287,496,1,"2020-02-15 03:09:17-07"
2288,496,1,"2020-02-15 03:09:17-07"
2289,496,2,"2020-02-15 03:09:17-07"
2290,496,2,"2020-02-15 03:09:17-07"
2291,496,2,"2020-02-15 03:09:17-07"
2292,498,1,"2020-02-15 03:09:17-07"
2293,498,1,"2020-02-15 03:09:17-07"
2294,499,1,"2020-02-15 03:09:17-07"
2295,499,1,"2020-02-15 03:09:17-07"
2296,500,1,"2020-02-15 03:09:17-07"
2297,500,1,"2020-02-15 03:09:17-07"
2298,500,1,"2020-02-15 03:09:17-07"
2299,500,1,"2020-02-15 03:09:17-07"
2300,500,2,"2020-02-15 03:09:17-07"
2301,500,2,"2020-02-15 03:09:17-07"
2302,500,2,"2020-02-15 03:09:17-07"
2303,500,2,"2020-02-15 03:09:17-07"
2304,501,1,"2020-02-15 03:09:17-07"
2305,501,1,"2020-02-15 03:09:17-07"
2306,501,1,"2020-02-15 03:09:17-07"
2307,501,2,"2020-02-15 03:09:17-07"
2308,501,2,"2020-02-15 03:09:17-07"
2309,502,1,"2020-02-15 03:09:17-07"
2310,502,1,"2020-02-15 03:09:17-07"
2311,502,1,"2020-02-15 03:09:17-07"
2312,502,1,"2020-02-15 03:09:17-07"
2313,502,2,"2020-02-15 03:09:17-07"
2314,502,2,"2020-02-15 03:09:17-07"
2315,502,2,"2020-02-15 03:09:17-07"
2316,503,1,"2020-02-15 03:09:17-07"
2317,503,1,"2020-02-15 03:09:17-07"
2318,503,1,"2020-02-15 03:09:17-07"
2319,504,1,"2020-02-15 03:09:17-07"
2320,504,1,"2020-02-15 03:09:17-07"
2321,504,1,"2020-02-15 03:09:17-07"
2322,504,1,"2020-02-15 03:09:17-07"
2323,504,2,"2020-02-15 03:09:17-07"
2324,504,2,"2020-02-15 03:09:17-07"
2325,505,2,"2020-02-15 03:09:17-07"
2326,505,2,"2020-02-15 03:09:17-07"
2327,505,2,"2020-02-15 03:09:17-07"
2328,505,2,"2020-02-15 03:09:17-07"
2329,506,1,"2020-02-15 03:09:17-07"
2330,506,1,"2020-02-15 03:09:17-07"
2331,506,1,"2020-02-15 03:09:17-07"
2332,506,1,"2020-02-15 03:09:17-07"
2333,506,2,"2020-02-15 03:09:17-07"
2334,506,2,"2020-02-15 03:09:17-07"
2335,507,2,"2020-02-15 03:09:17-07"
2336,507,2,"2020-02-15 03:09:17-07"
2337,508,2,"2020-02-15 03:09:17-07"
2338,508,2,"2020-02-15 03:09:17-07"
2339,508,2,"2020-02-15 03:09:17-07"
2340,509,2,"2020-02-15 03:09:17-07"
2341,509,2,"2020-02-15 03:09:17-07"
2342,509,2,"2020-02-15 03:09:17-07"
2343,510,1,"2020-02-15 03:09:17-07"
2344,510,1,"2020-02-15 03:09:17-07"
2345,510,1,"2020-02-15 03:09:17-07"
2346,510,1,"2020-02-15 03:09:17-07"
2347,511,1,"2020-02-15 03:09:17-07"
2348,511,1,"2020-02-15 03:09:17-07"
2349,511,2,"2020-02-15 03:09:17-07"
2350,511,2,"2020-02-15 03:09:17-07"
2351,511,2,"2020-02-15 03:09:17-07"
2352,512,1,"2020-02-15 03:09:17-07"
2353,512,1,"2020-02-15 03:09:17-07"
2354,512,2,"2020-02-15 03:09:17-07"
2355,512,2,"2020-02-15 03:09:17-07"
2356,512,2,"2020-02-15 03:09:17-07"
2357,512,2,"2020-02-15 03:09:17-07"
2358,513,2,"2020-02-15 03:09:17-07"
2359,513,2,"2020-02-15 03:09:17-07"
2360,514,1,"2020-02-15 03:09:17-07"
2361,514,1,"2020-02-15 03:09:17-07"
2362,514,2,"2020-02-15 03:09:17-07"
2363,514,2,"2020-02-15 03:09:17-07"
2364,514,2,"2020-02-15 03:09:17-07"
2365,514,2,"2020-02-15 03:09:17-07"
2366,515,2,"2020-02-15 03:09:17-07"
2367,515,2,"2020-02-15 03:09:17-07"
2368,516,2,"2020-02-15 03:09:17-07"
